Group Number,Subhalo ID,Redshift,Mass at z=0,Max Mass,Max Mass Snap,Redshift at Max Mass,Rvir at z=0,Rvir at Max Mass,Pos x,Pos y,Pos z,Vel x,Vel y,Vel z,AM Stellar Mass,Escape Speed z=0,Escape Speed Max Mass
4179.0,405365.0,1.472,5.126176909966904,10.171128944917161,71.0,1.7436,81.14881378689503,101.2981334391562,23004.662109375,18412.33984375,65498.546875,-51.67549133300781,-68.0931396484375,-117.94585418701172,0.02828620035763846,216.3344936469869,222.51991770737388
4296.0,408566.0,1.472,2.527740699323741,10.645691644061696,63.0,2.5773,64.1103999381735,101.79698497462616,71196.296875,55766.93359375,22656.173828125,-95.77581024169922,-55.058326721191406,-5.942866802215576,0.0283427588474842,231.84036045409766,239.01952124431892
4466.0,413157.0,1.472,1.7508420754562726,12.74324276230552,68.0,2.002,56.72397244540177,108.72704550258136,22971.7421875,66355.9140625,27266.310546875,27.78976821899414,-44.02796936035156,-25.44936752319336,0.04126866731201236,259.7016204903483,268.5804338503736
4626.0,417545.0,1.472,3.9747425101020117,9.68378172679381,70.0,1.8227,74.55108680686807,99.50416066635547,63840.03125,47981.23046875,38287.7890625,2.896676778793335,98.45556640625,-21.22513771057129,0.02558006994658776,226.3497069350404,233.14937132931183
4632.0,417719.0,1.472,2.9947822066870606,10.997665199366484,69.0,1.9041,67.83795182427268,103.67085673783278,6389.978515625,50613.88671875,37516.6796875,174.06069946289062,-16.74598503112793,398.9490661621094,0.03195983107350733,228.2293595729809,235.03126811663955
4754.0,420888.0,1.472,1.3356940312819048,9.68152487819845,70.0,1.8227,51.83064827814954,99.49643010271194,16252.8564453125,41855.28515625,29285.951171875,-125.66119384765624,-72.67505645751953,20.85542106628418,0.02556913693604476,271.5877718675441,282.51986648000405
5484.0,438570.0,1.472,2.135155045173385,9.927454997192733,67.0,2.1033,60.60299926576623,99.908267701076,254.85699462890625,1124.2117919921877,32626.474609375,-36.63294219970703,328.4922180175781,97.7358627319336,0.02596873335645815,231.12649160048144,242.8666017878801
